14:56:47 | _simple_eval_move | Considering move: c7c5 | Resulting eval: -5.600 | FEN: rnbqkbnr/pp1pp1pp/8/2p2p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: b7b5 | Resulting eval: -5.350 | FEN: rnbqkbnr/p1ppp1pp/8/1p3p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: a7a5 | Resulting eval: -5.750 | FEN: rnbqkbnr/1pppp1pp/8/p4p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Selected move: e8f7 (Evaluation: -7.400)
14:56:48 | _simple_eval_move | == SIMPLE EVALUATION (Player: White) ==
14:56:48 | _simple_eval_move | Considering move: f3g5 | Resulting eval: 6.500 | FEN: rnbq1bnr/pppppkpp/8/5pN1/8/2N5/PPPPPPPP/R1BQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: f3e5 | Resulting eval: 7.000 | FEN: rnbq1bnr/pppppkpp/8/4Np2/8/2N5/PPPPPPPP/R1BQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: f3h4 | Resulting eval: 5.900 | FEN: rnbq1bnr/pppppkpp/8/5p2/7N/2N5/PPPPPPPP/R1BQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: f3d4 | Resulting eval: 7.100 | FEN: rnbq1bnr/pppppkpp/8/5p2/3N4/2N5/PPPPPPPP/R1BQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: f3g1 | Resulting eval: 5.500 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/2N5/PPPPPPPP/R1BQKBNR b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: c3d5 | Resulting eval: 7.200 | FEN: rnbq1bnr/pppppkpp/8/3N1p2/8/5N2/PPPPPPPP/R1BQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: c3b5 | Resulting eval: 6.600 | FEN: rnbq1bnr/pppppkpp/8/1N3p2/8/5N2/PPPPPPPP/R1BQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: c3e4 | Resulting eval: 7.200 | FEN: rnbq1bnr/pppppkpp/8/5p2/4N3/5N2/PPPPPPPP/R1BQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: c3a4 | Resulting eval: 6.000 | FEN: rnbq1bnr/pppppkpp/8/5p2/N7/5N2/PPPPPPPP/R1BQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: c3b1 | Resulting eval: 5.600 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/5N2/PPPPPPPP/RNBQKB1R b KQ - 3 3
14:56:48 | _simple_eval_move | Considering move: h1g1 | Resulting eval: 7.200 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/2N2N2/PPPPPPPP/R1BQKBR1 b Q - 3 3
14:56:48 | _simple_eval_move | Considering move: a1b1 | Resulting eval: 7.200 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/2N2N2/PPPPPPPP/1RBQKB1R b K - 3 3
14:56:48 | _simple_eval_move | Considering move: h2h3 | Resulting eval: 6.800 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/2N2N1P/PPPPPPP1/R1BQKB1R b KQ - 0 3
14:56:48 | _simple_eval_move | Considering move: g2g3 | Resulting eval: 7.100 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/2N2NP1/PPPPPP1P/R1BQKB1R b KQ - 0 3
14:56:48 | _simple_eval_move | Considering move: e2e3 | Resulting eval: 6.550 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/2N1PN2/PPPP1PPP/R1BQKB1R b KQ - 0 3
14:56:48 | _simple_eval_move | Considering move: d2d3 | Resulting eval: 6.550 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/2NP1N2/PPP1PPPP/R1BQKB1R b KQ - 0 3
14:56:48 | _simple_eval_move | Considering move: b2b3 | Resulting eval: 7.100 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/1PN2N2/P1PPPPPP/R1BQKB1R b KQ - 0 3
14:56:48 | _simple_eval_move | Considering move: a2a3 | Resulting eval: 6.800 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/P1N2N2/1PPPPPPP/R1BQKB1R b KQ - 0 3
14:56:48 | _simple_eval_move | Considering move: h2h4 | Resulting eval: 6.850 | FEN: rnbq1bnr/pppppkpp/8/5p2/7P/2N2N2/PPPPPPP1/R1BQKB1R b KQ - 0 3
